time,open,high,low,close
1699490100.0,1.07087,1.07089,1.07081,1.07087
1699490400.0,1.07087,1.07089,1.07077,1.07082
1699490700.0,1.07082,1.07086,1.07077,1.07081
1699491000.0,1.07081,1.07092,1.07079,1.07092
1699491300.0,1.07092,1.07105,1.07089,1.07105
1699491600.0,1.07105,1.07121,1.07086,1.07086
1699491900.0,1.07086,1.07086,1.07053,1.07057
1699492200.0,1.07057,1.07068,1.07056,1.07064
1699492500.0,1.07065,1.07067,1.07041,1.07043
1699492800.0,1.07045,1.07045,1.07027,1.07033
1699493100.0,1.07033,1.07043,1.07032,1.07033
1699493400.0,1.07033,1.07036,1.07023,1.07027
1699493700.0,1.07026,1.07035,1.07017,1.07032
1699494000.0,1.07032,1.07047,1.07032,1.07044
1699494300.0,1.07044,1.07045,1.07027,1.07027
1699494600.0,1.07027,1.07034,1.07021,1.07031
1699494900.0,1.07031,1.07039,1.07023,1.07029
1699495200.0,1.07029,1.07037,1.07024,1.07028
1699495500.0,1.07028,1.07048,1.07028,1.07041
1699495800.0,1.07041,1.07047,1.07031,1.07031
1699496100.0,1.07031,1.07042,1.07026,1.07041
1699496400.0,1.07041,1.07085,1.07041,1.07079
1699496700.0,1.07079,1.07087,1.07068,1.07074
1699497000.0,1.07074,1.07077,1.07044,1.07075
1699497300.0,1.07075,1.0712,1.0707,1.07115
1699497600.0,1.07115,1.0712,1.07094,1.07114
1699497900.0,1.07114,1.0712,1.07107,1.07113
1699498200.0,1.07113,1.07118,1.07107,1.07117
1699498500.0,1.07117,1.07141,1.07116,1.07116
1699498800.0,1.07116,1.07127,1.07103,1.07124
1699499100.0,1.07124,1.07151,1.07124,1.07146
1699499400.0,1.07147,1.07151,1.07141,1.07146
1699499700.0,1.07146,1.07149,1.07142,1.07149
1699500000.0,1.07151,1.07151,1.07142,1.07142
1699500300.0,1.07142,1.07144,1.07124,1.07129
1699500600.0,1.07129,1.07151,1.07129,1.07135
1699500900.0,1.07135,1.0714,1.07117,1.07119
1699501200.0,1.07119,1.0712,1.07105,1.07109
1699501500.0,1.07109,1.07115,1.07103,1.0711
1699501800.0,1.0711,1.0711,1.07083,1.07084
1699502100.0,1.07085,1.07095,1.07084,1.07091
1699502400.0,1.07091,1.07095,1.07084,1.07085
1699502700.0,1.07085,1.0709,1.07082,1.07084
1699503000.0,1.07085,1.07092,1.07076,1.07089
1699503300.0,1.07089,1.07109,1.07084,1.07105
1699503600.0,1.07105,1.07107,1.07094,1.07099
1699503900.0,1.07099,1.07099,1.0709,1.07092
1699504200.0,1.07092,1.07092,1.07076,1.07076
1699504500.0,1.07077,1.07085,1.07064,1.07068
1699504800.0,1.07068,1.07072,1.07059,1.07062
1699505100.0,1.07062,1.07071,1.07061,1.07066
1699505400.0,1.07066,1.07074,1.07062,1.07069
1699505700.0,1.0707,1.07082,1.07069,1.07074
1699506000.0,1.07074,1.07086,1.07074,1.07082
1699506300.0,1.07082,1.07088,1.07076,1.0708
1699506600.0,1.0708,1.07102,1.0708,1.07102
1699506900.0,1.07102,1.07104,1.07094,1.07103
1699507200.0,1.07103,1.07111,1.07094,1.07095
1699507500.0,1.07095,1.07095,1.07088,1.07091
1699507800.0,1.0709,1.07097,1.07089,1.07096
1699508100.0,1.07096,1.07106,1.0709,1.07098
1699508400.0,1.07098,1.07101,1.07097,1.07099
1699508700.0,1.07099,1.07102,1.07088,1.07095
1699509000.0,1.07095,1.07112,1.07095,1.07098
1699509300.0,1.07098,1.07103,1.07082,1.07083
1699509600.0,1.07082,1.07095,1.07082,1.07094
1699509900.0,1.07094,1.07095,1.07082,1.07086
1699510200.0,1.07086,1.07095,1.07086,1.0709
1699510500.0,1.0709,1.07091,1.07083,1.07084
1699510800.0,1.07084,1.07089,1.07078,1.07079
1699511100.0,1.07079,1.07081,1.07073,1.07076
1699511400.0,1.07076,1.07078,1.07067,1.07069
1699511700.0,1.07069,1.07075,1.07065,1.0707
1699512000.0,1.07073,1.07076,1.07064,1.07074
1699512300.0,1.07075,1.07079,1.07062,1.07062
1699512600.0,1.07062,1.07063,1.07023,1.07023
1699512900.0,1.07024,1.0703,1.07014,1.07019
1699513200.0,1.07019,1.07039,1.07017,1.07036
1699513500.0,1.07036,1.07046,1.07023,1.07023
1699513800.0,1.07023,1.07026,1.07007,1.07015
1699514100.0,1.07015,1.07037,1.07015,1.07022
1699514400.0,1.07022,1.07042,1.07022,1.07041
1699514700.0,1.07041,1.07055,1.07039,1.07055
1699515000.0,1.07055,1.07072,1.07048,1.07072
1699515300.0,1.07072,1.07078,1.07063,1.07078
1699515600.0,1.07078,1.07084,1.07062,1.07068
1699515900.0,1.07069,1.07091,1.07062,1.07074
1699516200.0,1.07074,1.0708,1.07067,1.07075
1699516500.0,1.07075,1.07079,1.07065,1.0707
1699516800.0,1.0707,1.07085,1.07053,1.07059
1699517100.0,1.07059,1.07082,1.07054,1.07065
1699517400.0,1.07065,1.07068,1.07053,1.07055
1699517700.0,1.07052,1.07052,1.07017,1.0703
1699518000.0,1.07029,1.07065,1.07028,1.07059
1699518300.0,1.07057,1.07061,1.07048,1.07049
1699518600.0,1.07049,1.07061,1.07044,1.07054
1699518900.0,1.07054,1.07069,1.07041,1.07069
1699519200.0,1.07068,1.07081,1.07055,1.0707
1699519500.0,1.07068,1.07087,1.07067,1.0708
1699519800.0,1.0708,1.07089,1.07054,1.07054
1699520100.0,1.07054,1.07054,1.07026,1.07047
1699520400.0,1.07047,1.07059,1.07022,1.07043
1699520700.0,1.07043,1.07093,1.07043,1.07085
1699521000.0,1.07085,1.07091,1.07027,1.07028
1699521300.0,1.07028,1.07038,1.06947,1.06951
1699521600.0,1.0695,1.07,1.06949,1.06979
1699521900.0,1.06979,1.06986,1.0693,1.06956
1699522200.0,1.06956,1.06994,1.06954,1.06993
1699522500.0,1.06992,1.07054,1.06977,1.07037
1699522800.0,1.07037,1.07038,1.07018,1.07028
1699523100.0,1.07028,1.07058,1.06993,1.07005
1699523400.0,1.07004,1.07036,1.06984,1.06997
1699523700.0,1.06997,1.07015,1.0697,1.0701
1699524000.0,1.0701,1.07019,1.06956,1.06964
1699524300.0,1.06964,1.0699,1.06954,1.06963
1699524600.0,1.06963,1.0699,1.0694,1.06989
1699524900.0,1.0699,1.07011,1.06978,1.06989
1699525200.0,1.06989,1.06991,1.06957,1.06986
1699525500.0,1.06986,1.07042,1.06985,1.07029
1699525800.0,1.07029,1.0704,1.07014,1.07026
1699526100.0,1.07026,1.07027,1.06955,1.06955
1699526400.0,1.06955,1.06965,1.06936,1.06952
1699526700.0,1.06952,1.06966,1.06935,1.0694
1699527000.0,1.06942,1.06962,1.06939,1.06958
1699527300.0,1.06958,1.06981,1.0695,1.06971
1699527600.0,1.06971,1.06992,1.06944,1.0696
1699527900.0,1.0696,1.06966,1.0694,1.0696
1699528200.0,1.06963,1.06971,1.06916,1.06925
1699528500.0,1.06925,1.06942,1.06916,1.06933
1699528800.0,1.06933,1.06951,1.06926,1.06945
1699529100.0,1.06945,1.0695,1.06896,1.06901
1699529400.0,1.06901,1.06904,1.06881,1.06893
1699529700.0,1.06893,1.06895,1.06858,1.06868
1699530000.0,1.06868,1.06908,1.06857,1.069
1699530300.0,1.069,1.069,1.06884,1.06889
1699530600.0,1.06889,1.06896,1.06843,1.0686
1699530900.0,1.0686,1.06872,1.06847,1.06859
1699531200.0,1.0686,1.06883,1.06859,1.06883
1699531500.0,1.06883,1.06883,1.06859,1.0687
1699531800.0,1.0687,1.06898,1.06866,1.06897
1699532100.0,1.06897,1.06916,1.06844,1.06851
1699532400.0,1.06851,1.06851,1.06796,1.06803
1699532700.0,1.06804,1.06816,1.06801,1.06808
1699533000.0,1.06808,1.06846,1.06807,1.06826
1699533300.0,1.06826,1.06851,1.06812,1.0685
1699533600.0,1.0685,1.06859,1.06836,1.06841
1699533900.0,1.06838,1.0685,1.0683,1.06844
1699534200.0,1.06847,1.06856,1.06827,1.06856
1699534500.0,1.06855,1.06882,1.06848,1.06878
1699534800.0,1.06878,1.06885,1.0687,1.06884
1699535100.0,1.06884,1.06913,1.06878,1.06905
1699535400.0,1.06905,1.06908,1.06867,1.06874
1699535700.0,1.06876,1.06894,1.06868,1.0688
1699536000.0,1.06877,1.06909,1.06874,1.06897
1699536300.0,1.06897,1.06905,1.0687,1.06884
1699536600.0,1.06885,1.06923,1.06885,1.06921
1699536900.0,1.06921,1.06921,1.06901,1.06904
1699537200.0,1.06905,1.06908,1.0688,1.06901
1699537500.0,1.06903,1.06907,1.06867,1.06882
1699537800.0,1.06885,1.06916,1.06883,1.06916
1699538100.0,1.06916,1.06916,1.06876,1.06897
1699538400.0,1.06898,1.0692,1.06882,1.06895
1699538700.0,1.06895,1.06933,1.06894,1.06904
1699539000.0,1.06904,1.06919,1.06889,1.06905
1699539300.0,1.06906,1.06914,1.06865,1.0691
1699539600.0,1.06911,1.06947,1.06885,1.06932
1699539900.0,1.06929,1.06969,1.06924,1.06954
1699540200.0,1.06953,1.06962,1.06893,1.06909
1699540500.0,1.0691,1.07007,1.06904,1.06995
1699540800.0,1.06996,1.07041,1.06965,1.07026
1699541100.0,1.07026,1.07039,1.06997,1.07031
1699541400.0,1.07031,1.07059,1.06973,1.07048
1699541700.0,1.07048,1.07081,1.07036,1.07068
1699542000.0,1.07072,1.0708,1.07011,1.07036
1699542300.0,1.07035,1.07041,1.06996,1.07022
1699542600.0,1.07022,1.07074,1.07015,1.0707
1699542900.0,1.0707,1.07114,1.07058,1.07058
1699543200.0,1.07072,1.07078,1.07048,1.07062
1699543500.0,1.07063,1.07085,1.07025,1.07034
1699543800.0,1.07036,1.07053,1.07006,1.07042
1699544100.0,1.07041,1.07067,1.07008,1.07019
1699544400.0,1.07018,1.07101,1.0701,1.07085
1699544700.0,1.07084,1.07127,1.07068,1.07123
1699545000.0,1.07125,1.07189,1.07092,1.07174
1699545300.0,1.07177,1.07249,1.07174,1.07234
1699545600.0,1.07235,1.07242,1.07116,1.07124
1699545900.0,1.07122,1.07157,1.07109,1.07138
1699546200.0,1.07136,1.07169,1.07126,1.07152
1699546500.0,1.07152,1.07195,1.071,1.071
1699546800.0,1.071,1.0714,1.07096,1.07119
1699547100.0,1.0712,1.07122,1.0707,1.07084
1699547400.0,1.07085,1.07113,1.07072,1.0709
1699547700.0,1.07093,1.07174,1.07078,1.07149
1699548000.0,1.07149,1.07154,1.07121,1.0715
1699548300.0,1.07147,1.07152,1.071,1.0713
1699548600.0,1.07131,1.07144,1.07092,1.07132
1699548900.0,1.07132,1.07146,1.07115,1.07145
1699549200.0,1.07143,1.07164,1.07129,1.07129
1699549500.0,1.07129,1.07141,1.07116,1.07117
1699549800.0,1.07118,1.07155,1.07108,1.07109
1699550100.0,1.07109,1.07126,1.071,1.07107
1699550400.0,1.07106,1.07138,1.07096,1.07121
1699550700.0,1.0712,1.07121,1.07085,1.07116
1699551000.0,1.07115,1.07115,1.07065,1.07075
1699551300.0,1.07079,1.07103,1.07076,1.07094
1699551600.0,1.07092,1.07105,1.07078,1.07095
1699551900.0,1.07095,1.0711,1.07069,1.07082
1699552200.0,1.07083,1.07114,1.07082,1.07099
1699552500.0,1.07099,1.071,1.07045,1.07093
1699552800.0,1.07093,1.07096,1.07069,1.07074
1699553100.0,1.07074,1.071,1.07074,1.07099
1699553400.0,1.07099,1.07122,1.07099,1.07107
1699553700.0,1.07106,1.07109,1.07072,1.07072
1699554000.0,1.07072,1.0708,1.07046,1.07068
1699554300.0,1.07066,1.0708,1.07046,1.07062
1699554600.0,1.07062,1.07065,1.07039,1.07049
1699554900.0,1.07049,1.07063,1.07014,1.07014
1699555200.0,1.07015,1.07022,1.06995,1.06999
1699555500.0,1.06999,1.07023,1.06998,1.07016
1699555800.0,1.07017,1.07042,1.07011,1.07026
1699556100.0,1.07024,1.0705,1.07016,1.07043
1699556400.0,1.07043,1.0705,1.06758,1.06786
1699556700.0,1.06794,1.0682,1.06722,1.06818
1699557000.0,1.06819,1.06935,1.06802,1.06924
1699557300.0,1.06922,1.06934,1.06884,1.06914
1699557600.0,1.06914,1.07014,1.06908,1.07006
1699557900.0,1.07004,1.07025,1.06968,1.06978
1699558200.0,1.06977,1.0699,1.06935,1.06987
1699558500.0,1.06987,1.07007,1.0697,1.06975
1699558800.0,1.06976,1.06983,1.06924,1.06958
1699559100.0,1.06959,1.06981,1.06943,1.06959
1699559400.0,1.06957,1.06964,1.06923,1.06928
1699559700.0,1.06931,1.06958,1.06925,1.06937
1699560000.0,1.06938,1.06953,1.06757,1.06804
1699560300.0,1.06805,1.06805,1.06727,1.06792
1699560600.0,1.06798,1.06813,1.06732,1.06753
1699560900.0,1.06756,1.06763,1.06662,1.06683
1699561200.0,1.06685,1.06759,1.06682,1.06712
1699561500.0,1.06712,1.06759,1.06707,1.06725
1699561800.0,1.0673,1.06743,1.06682,1.06697
1699562100.0,1.06695,1.06696,1.06638,1.06645
1699562400.0,1.06645,1.06658,1.06596,1.0661
1699562700.0,1.0661,1.06673,1.06607,1.06669
1699563000.0,1.0667,1.0667,1.06635,1.06645
1699563300.0,1.06646,1.06684,1.06644,1.06667
1699563600.0,1.06667,1.06698,1.06656,1.06698
1699563900.0,1.06697,1.06729,1.0669,1.06729
1699564200.0,1.06729,1.06748,1.06721,1.06736
1699564500.0,1.06738,1.06742,1.06703,1.06707
1699564800.0,1.06707,1.06734,1.06693,1.06721
1699565100.0,1.06721,1.06744,1.06706,1.06714
1699565400.0,1.06715,1.06721,1.06669,1.06692
1699565700.0,1.06693,1.06693,1.06655,1.06659
1699566000.0,1.06659,1.06667,1.06649,1.0665
1699566300.0,1.06651,1.06651,1.06636,1.06639
1699566600.0,1.0664,1.0665,1.0662,1.06622
1699566900.0,1.06622,1.06634,1.06619,1.06633
1699567200.0,1.06634,1.06655,1.06633,1.06646
1699567500.0,1.06646,1.06683,1.06645,1.06675
1699567800.0,1.06674,1.06677,1.06671,1.06673
1699568100.0,1.06673,1.06673,1.06653,1.06665
1699568400.0,1.06666,1.06667,1.06661,1.06661
1699568700.0,1.0666,1.06673,1.06655,1.06671
1699569000.0,1.06671,1.06672,1.06656,1.06662
1699569300.0,1.06663,1.06684,1.06662,1.06679
1699569600.0,1.06679,1.06683,1.06672,1.0668
1699569900.0,1.0668,1.06683,1.06665,1.06668
1699570200.0,1.06669,1.06678,1.06667,1.06674
1699570500.0,1.06674,1.06681,1.06671,1.06676
1699570800.0,1.06605,1.06661,1.06605,1.06661
1699571100.0,1.06661,1.06668,1.06651,1.06668
1699571400.0,1.06668,1.06677,1.06668,1.06677
1699571700.0,1.06677,1.06678,1.06675,1.06676
1699572000.0,1.06676,1.06678,1.06667,1.06671
1699572300.0,1.06671,1.06674,1.06667,1.06673
1699572600.0,1.06673,1.06679,1.06665,1.06677
1699572900.0,1.06676,1.0668,1.06673,1.06678
1699573200.0,1.06678,1.06699,1.06675,1.06687
1699573500.0,1.06687,1.06696,1.06678,1.0669
1699573800.0,1.0669,1.06692,1.06675,1.06676
1699574100.0,1.06676,1.06698,1.06674,1.06677
1699574400.0,1.06678,1.06694,1.06654,1.06663
1699574700.0,1.06664,1.06672,1.06655,1.06657
1699575000.0,1.06657,1.06674,1.06656,1.06674
1699575300.0,1.06674,1.06677,1.06645,1.06648
1699575600.0,1.06648,1.06649,1.06635,1.06636
1699575900.0,1.06636,1.06646,1.06636,1.06641
1699576200.0,1.06641,1.06651,1.06639,1.06647
1699576500.0,1.06647,1.06655,1.06638,1.06639
1699576800.0,1.06639,1.0665,1.06639,1.06649
1699577100.0,1.06649,1.06657,1.06648,1.06656
1699577400.0,1.06656,1.06659,1.06651,1.06653
1699577700.0,1.06653,1.06664,1.06653,1.06663
1699578000.0,1.06663,1.06669,1.06626,1.06639
1699578300.0,1.06639,1.06652,1.06636,1.06639
1699578600.0,1.06639,1.06649,1.06631,1.06635
1699578900.0,1.06635,1.06638,1.06623,1.06636
1699579200.0,1.06636,1.06643,1.06629,1.06639
1699579500.0,1.06639,1.06651,1.06638,1.06647
1699579800.0,1.06647,1.06647,1.06627,1.06635
1699580100.0,1.06635,1.06639,1.06624,1.06635
1699580400.0,1.06635,1.0665,1.06633,1.06649
1699580700.0,1.06649,1.06657,1.06641,1.06653
1699581000.0,1.06653,1.0669,1.06647,1.06688
1699581300.0,1.06688,1.06698,1.06672,1.06678
1699581600.0,1.06678,1.06679,1.06661,1.06667
1699581900.0,1.06667,1.06681,1.06667,1.0668
1699582200.0,1.06679,1.06691,1.06667,1.06678
1699582500.0,1.06678,1.06713,1.06678,1.06713
1699582800.0,1.06713,1.06728,1.06703,1.06718
1699583100.0,1.06718,1.0674,1.06718,1.06728
1699583400.0,1.06728,1.06737,1.06717,1.06724
1699583700.0,1.06724,1.06724,1.06708,1.06719
1699584000.0,1.06718,1.06718,1.06697,1.06709
1699584300.0,1.06709,1.06729,1.06692,1.06727
1699584600.0,1.06726,1.06745,1.06723,1.06734
1699584900.0,1.06734,1.06734,1.06712,1.06712
1699585200.0,1.06712,1.06729,1.06704,1.06727
1699585500.0,1.06727,1.06731,1.06717,1.06717
1699585800.0,1.06717,1.06717,1.06695,1.0671
1699586100.0,1.0671,1.06711,1.06697,1.06705
1699586400.0,1.06705,1.0672,1.06698,1.06719
1699586700.0,1.06718,1.06739,1.06714,1.06737
1699587000.0,1.06737,1.06738,1.0672,1.06736
1699587300.0,1.06736,1.06736,1.06714,1.06715
1699587600.0,1.06716,1.0673,1.06716,1.06721
1699587900.0,1.0672,1.06733,1.06712,1.06732
1699588200.0,1.06732,1.06732,1.06717,1.0672
1699588500.0,1.0672,1.0673,1.06715,1.06719
1699588800.0,1.06719,1.06728,1.06719,1.06723
1699589100.0,1.06723,1.06735,1.06721,1.06733
1699589400.0,1.06733,1.06737,1.06721,1.06722
1699589700.0,1.06722,1.06725,1.06712,1.06713
1699590000.0,1.06713,1.06715,1.06702,1.06706
1699590300.0,1.06706,1.06708,1.06696,1.06703
1699590600.0,1.06703,1.06712,1.06696,1.06712
1699590900.0,1.06712,1.06718,1.06708,1.06714
1699591200.0,1.06714,1.06724,1.0671,1.06718
1699591500.0,1.06718,1.06718,1.0669,1.06693
1699591800.0,1.06693,1.06697,1.06681,1.06686
1699592100.0,1.06686,1.06695,1.06682,1.06693
1699592400.0,1.06693,1.06709,1.06685,1.06706
1699592700.0,1.06706,1.06707,1.06692,1.06693
1699593000.0,1.06693,1.06698,1.0668,1.06682
1699593300.0,1.06683,1.06686,1.06665,1.06678
1699593600.0,1.06678,1.06688,1.06677,1.06681
1699593900.0,1.06681,1.06688,1.06681,1.06685
1699594200.0,1.06685,1.06689,1.06681,1.06683
1699594500.0,1.06683,1.06688,1.06675,1.06676
1699594800.0,1.06675,1.06684,1.06674,1.06678
1699595100.0,1.06678,1.06694,1.06678,1.06693
1699595400.0,1.06693,1.06695,1.06687,1.06688
1699595700.0,1.06688,1.06708,1.06688,1.06707
1699596000.0,1.06707,1.06715,1.06691,1.06693
1699596300.0,1.06693,1.06703,1.06689,1.06689
1699596600.0,1.06689,1.06689,1.06656,1.06664
1699596900.0,1.06664,1.06668,1.06652,1.06665
1699597200.0,1.06665,1.06668,1.06653,1.06667
1699597500.0,1.06667,1.06676,1.06664,1.06671
1699597800.0,1.06671,1.06681,1.0667,1.06677
1699598100.0,1.06677,1.0668,1.06661,1.06669
1699598400.0,1.06669,1.06679,1.06667,1.06674
1699598700.0,1.06674,1.06683,1.06669,1.0668
1699599000.0,1.0668,1.06688,1.06668,1.06668
1699599300.0,1.06668,1.0669,1.06667,1.06687
1699599600.0,1.06687,1.06687,1.06674,1.06677
1699599900.0,1.06677,1.06693,1.06672,1.06679
1699600200.0,1.06679,1.0669,1.06675,1.06685
1699600500.0,1.06685,1.06685,1.06662,1.06674
1699600800.0,1.06674,1.0668,1.06663,1.06668
1699601100.0,1.06668,1.06684,1.06662,1.06672
1699601400.0,1.06673,1.06682,1.06667,1.06674
1699601700.0,1.06676,1.06696,1.06674,1.06687
1699602000.0,1.06687,1.06688,1.06671,1.06675
1699602300.0,1.06675,1.0668,1.06657,1.06662
1699602600.0,1.06662,1.0667,1.06642,1.06649
1699602900.0,1.06649,1.06654,1.0663,1.06649
1699603200.0,1.06649,1.0666,1.06614,1.06624
1699603500.0,1.06623,1.06651,1.06583,1.06585
1699603800.0,1.06585,1.06625,1.06573,1.06625
1699604100.0,1.06625,1.0665,1.06615,1.06639
1699604400.0,1.06639,1.0664,1.06603,1.06625
1699604700.0,1.06625,1.06627,1.06598,1.06614
1699605000.0,1.06614,1.06614,1.06554,1.06575
1699605300.0,1.06575,1.06641,1.06574,1.0664
1699605600.0,1.0664,1.06681,1.06625,1.06676
1699605900.0,1.06676,1.06691,1.0666,1.06675
1699606200.0,1.06675,1.06675,1.06641,1.06645
1699606500.0,1.06645,1.06659,1.06609,1.06623
1699606800.0,1.06624,1.06676,1.06623,1.06665
1699607100.0,1.06665,1.06709,1.06655,1.06705
1699607400.0,1.06705,1.06705,1.06677,1.06692
1699607700.0,1.06692,1.06743,1.06692,1.06743
1699608000.0,1.06743,1.06766,1.0673,1.0675
1699608300.0,1.0675,1.06777,1.06739,1.06758
1699608600.0,1.06758,1.06777,1.06748,1.06773
1699608900.0,1.06773,1.06775,1.06722,1.06722
1699609200.0,1.06722,1.06757,1.06712,1.06749
1699609500.0,1.06749,1.06753,1.06715,1.06729
1699609800.0,1.06729,1.06729,1.06695,1.06698
1699610100.0,1.06697,1.06711,1.06695,1.06706
1699610400.0,1.06706,1.06714,1.06701,1.06709
1699610700.0,1.06708,1.0677,1.06697,1.06763
1699611000.0,1.06763,1.06763,1.06714,1.06734
1699611300.0,1.06734,1.06749,1.06712,1.06729
1699611600.0,1.0673,1.06746,1.06697,1.06701
1699611900.0,1.067,1.06717,1.06672,1.06672
1699612200.0,1.06672,1.06677,1.06638,1.06665
1699612500.0,1.06664,1.06695,1.06663,1.06688
1699612800.0,1.06688,1.0672,1.06682,1.06719
1699613100.0,1.06719,1.06795,1.06717,1.06784
1699613400.0,1.06784,1.06793,1.06762,1.06765
1699613700.0,1.06765,1.06779,1.06751,1.06765
1699614000.0,1.06765,1.06767,1.06734,1.06742
1699614300.0,1.06742,1.06752,1.06707,1.06724
1699614600.0,1.06724,1.06728,1.06695,1.06709
1699614900.0,1.06709,1.06721,1.06688,1.06694
1699615200.0,1.06694,1.06707,1.06687,1.06706
1699615500.0,1.06706,1.06732,1.06696,1.06724
1699615800.0,1.06724,1.06743,1.06714,1.06726
1699616100.0,1.06726,1.06745,1.06723,1.06745
1699616400.0,1.06745,1.06747,1.0671,1.06747
1699616700.0,1.06747,1.06793,1.06739,1.06793
1699617000.0,1.06793,1.06814,1.06775,1.06779
1699617300.0,1.06779,1.06875,1.06774,1.06863
1699617600.0,1.06864,1.0687,1.06841,1.06869
1699617900.0,1.06869,1.06878,1.06857,1.0687
1699618200.0,1.0687,1.06884,1.06822,1.06822
1699618500.0,1.06822,1.06846,1.0681,1.06828
1699618800.0,1.06829,1.06839,1.0681,1.06818
1699619100.0,1.06818,1.06821,1.06779,1.06791
1699619400.0,1.06791,1.06793,1.06764,1.06775
1699619700.0,1.06775,1.06777,1.06743,1.06764
1699620000.0,1.06764,1.06776,1.06734,1.06752
1699620300.0,1.06752,1.0676,1.06742,1.06758
1699620600.0,1.06758,1.06789,1.06746,1.06782
1699620900.0,1.06782,1.06805,1.06763,1.06764
1699621200.0,1.06764,1.06773,1.06734,1.06736
1699621500.0,1.06736,1.06739,1.06701,1.06701
1699621800.0,1.06701,1.06748,1.06695,1.06746
1699622100.0,1.06748,1.06793,1.06741,1.06773
1699622400.0,1.06772,1.06785,1.06747,1.06778
1699622700.0,1.0678,1.0684,1.0678,1.06834
1699623000.0,1.06834,1.06862,1.06812,1.0686
1699623300.0,1.06859,1.06868,1.06813,1.06822
1699623600.0,1.06822,1.06869,1.06821,1.06864
1699623900.0,1.06862,1.06868,1.06837,1.06852
1699624200.0,1.06852,1.06878,1.06845,1.06852
1699624500.0,1.06852,1.06852,1.06811,1.06812
1699624800.0,1.06812,1.06825,1.06799,1.06818
1699625100.0,1.06819,1.06831,1.06806,1.06829
1699625400.0,1.06826,1.06844,1.06811,1.06826
1699625700.0,1.06826,1.06865,1.06816,1.0683
1699626000.0,1.06831,1.06842,1.06785,1.06796
1699626300.0,1.06796,1.06855,1.06795,1.06845
1699626600.0,1.06845,1.06851,1.06795,1.06795
1699626900.0,1.06795,1.06832,1.06795,1.06804
1699627200.0,1.06803,1.06833,1.06768,1.06826
1699627500.0,1.06824,1.06838,1.06806,1.06806
1699627800.0,1.06807,1.06912,1.06806,1.06907
1699628100.0,1.06905,1.06922,1.06876,1.06881
1699628400.0,1.06883,1.06891,1.0685,1.06859
1699628700.0,1.06859,1.06865,1.06807,1.06809
1699629000.0,1.06809,1.06832,1.06787,1.06827
1699629300.0,1.06827,1.06833,1.06764,1.06771
1699629600.0,1.0677,1.06811,1.06768,1.06811
1699629900.0,1.0681,1.06858,1.0681,1.06821
1699630200.0,1.06824,1.06843,1.06763,1.06774
1699630500.0,1.06774,1.06812,1.0673,1.06808
1699630800.0,1.0681,1.06832,1.06768,1.06826
1699631100.0,1.06829,1.06841,1.06778,1.06781
1699631400.0,1.06782,1.06794,1.06721,1.06721
1699631700.0,1.06721,1.06734,1.06699,1.06717
1699632000.0,1.06723,1.06723,1.06617,1.06649
1699632300.0,1.06651,1.06731,1.06635,1.06713
1699632600.0,1.06713,1.06775,1.06681,1.06769
1699632900.0,1.06768,1.0679,1.06725,1.0677
1699633200.0,1.06769,1.06789,1.06714,1.06718
1699633500.0,1.06718,1.06732,1.06666,1.0667
1699633800.0,1.06671,1.06682,1.06647,1.06662
1699634100.0,1.06669,1.0675,1.06661,1.06719
1699634400.0,1.06718,1.06725,1.06693,1.0671
1699634700.0,1.0671,1.06732,1.06676,1.06682
1699635000.0,1.06683,1.06704,1.06676,1.06681
1699635300.0,1.0668,1.06708,1.06677,1.06693
1699635600.0,1.06692,1.06755,1.06688,1.06755
1699635900.0,1.06756,1.06791,1.06742,1.06745
1699636200.0,1.06746,1.06746,1.06695,1.0671
1699636500.0,1.06709,1.0671,1.06675,1.0668
1699636800.0,1.0668,1.06703,1.0668,1.06695
1699637100.0,1.06695,1.06732,1.06685,1.06706
1699637400.0,1.06706,1.06706,1.0665,1.06661
1699637700.0,1.06661,1.06677,1.06626,1.06675
1699638000.0,1.06676,1.06683,1.06666,1.06682
1699638300.0,1.06681,1.06695,1.06666,1.0668
1699638600.0,1.0668,1.06733,1.06674,1.06699
1699638900.0,1.067,1.06702,1.06666,1.06688
1699639200.0,1.06688,1.06743,1.0668,1.06732
1699639500.0,1.06732,1.06744,1.06716,1.06736
1699639800.0,1.06736,1.06739,1.06698,1.06707
1699640100.0,1.06707,1.06718,1.06664,1.06664
1699640400.0,1.06666,1.06667,1.06636,1.06658
1699640700.0,1.06659,1.06667,1.06636,1.06654
1699641000.0,1.06653,1.06702,1.06653,1.06699
1699641300.0,1.06699,1.06761,1.06698,1.0676
1699641600.0,1.0676,1.06763,1.06739,1.06749
1699641900.0,1.0675,1.06771,1.06736,1.06764
1699642200.0,1.06765,1.06813,1.06755,1.06804
1699642500.0,1.06804,1.06813,1.06786,1.06788
1699642800.0,1.06787,1.06805,1.06787,1.06796
1699643100.0,1.06796,1.06797,1.06739,1.06743
1699643400.0,1.06743,1.06754,1.06725,1.06745
1699643700.0,1.06743,1.06772,1.06724,1.06771
1699644000.0,1.06773,1.06812,1.06773,1.06798
1699644300.0,1.06798,1.06822,1.06787,1.06789
1699644600.0,1.06789,1.06816,1.06788,1.06809
1699644900.0,1.06809,1.06809,1.06782,1.06798
1699645200.0,1.06798,1.06823,1.06792,1.06819
